Item_Identifier,Outlet_Identifier,sales_predictions
FDC05,OUT019,1271.25
FDY15,OUT046,2510.25
FDG14,OUT046,2438.0
FDL08,OUT049,3964.0
FDQ47,OUT013,630.75
FDN12,OUT035,1909.25
FDW10,OUT013,2856.0
FDD02,OUT035,2037.25
FDX35,OUT010,1747.5
FDT35,OUT046,2729.75
DRN47,OUT019,983.5
FDB11,OUT010,1652.25
FDN20,OUT045,2619.75
FDB59,OUT035,3318.0
FDJ58,OUT045,2708.25
FDU60,OUT046,2724.25
FDS03,OUT049,1185.75
FDU40,OUT019,1179.5
DRH15,OUT049,839.0
FDD04,OUT027,3739.0
FDQ01,OUT046,4011.0
FDF28,OUT035,2193.5
FDD22,OUT010,-123.5
FDY19,OUT046,1894.0
FDN33,OUT035,1677.5
FDV36,OUT035,2175.25
FDW01,OUT010,511.5
FDJ28,OUT049,3163.0
FDB17,OUT035,3000.0
FDM40,OUT049,2319.5
FDV46,OUT045,2184.5
FDQ44,OUT049,2020.75
NCD42,OUT046,623.75
DRH37,OUT046,2595.0
FDR10,OUT018,2340.75
NCD06,OUT027,2191.25
FDI53,OUT046,2589.25
FDG16,OUT035,3561.5
DRB25,OUT046,1708.0
FDY09,OUT046,2795.25
FDX48,OUT045,2419.25
FDC03,OUT010,1234.25
FDT47,OUT035,1754.25
FDW44,OUT027,4216.5
FDT24,OUT017,1344.0
FDT12,OUT019,1772.5
NCS38,OUT035,1934.25
FDO39,OUT035,3071.5
FDA13,OUT046,656.0
FDO48,OUT035,3693.0
DRJ01,OUT017,2610.75
FDD53,OUT018,408.25
NCT05,OUT049,4124.0
FDQ51,OUT045,756.75
FDU60,OUT013,2731.75
FDC59,OUT046,1074.25
FDP36,OUT035,1051.0
NCM19,OUT017,1872.75
FDL16,OUT035,866.25
FDE50,OUT018,2762.25
NCR18,OUT013,765.75
NCD30,OUT035,1702.25
FDH31,OUT013,1703.0
FDD56,OUT019,875.5
FDC47,OUT049,3713.0
FDZ21,OUT045,1511.75
FDM01,OUT049,1786.75
FDF24,OUT013,1431.75
FDW23,OUT017,765.25
FDY52,OUT018,758.25
DRH37,OUT027,4040.5
DRO47,OUT027,3243.25
FDR25,OUT049,4318.5
FDQ24,OUT027,5411.0
DRJ51,OUT018,3347.25
NCU06,OUT035,3749.0
NCV18,OUT018,1018.25
NCC06,OUT027,3476.75
FDZ01,OUT018,1467.5
FDT14,OUT017,2058.5
FDD11,OUT019,2101.75
FDN09,OUT017,3965.0
NCO18,OUT010,897.0
FDZ50,OUT045,2885.75
FDS44,OUT013,3830.75
FDI36,OUT045,3110.25
FDA26,OUT010,1577.0
NCY53,OUT049,1878.0
FDF32,OUT049,3254.25
FDF59,OUT010,101.75
FDB20,OUT046,1251.25
DRH11,OUT035,1076.25
FDT03,OUT049,3057.75
NCH06,OUT035,3987.25
FDR55,OUT049,3100.75
FDI10,OUT035,2915.75
FDZ12,OUT045,2179.0
FDM12,OUT049,3116.0
DRB25,OUT045,1644.75
NCS41,OUT013,2908.0
NCT53,OUT049,2670.5
NCD55,OUT013,694.5
FDY08,OUT049,2367.0
NCP55,OUT049,990.25
FDA33,OUT013,2404.25
FDQ33,OUT013,2394.5
FDE45,OUT027,4311.0
FDT26,OUT013,2008.75
NCV53,OUT049,3862.25
FDK60,OUT027,3061.0
NCJ29,OUT046,1338.75
FDI15,OUT045,4091.0
FDX21,OUT013,1807.75
FDV49,OUT019,2275.5
DRO59,OUT046,1241.75
FDZ14,OUT045,1946.5
FDP32,OUT027,3463.75
FDC33,OUT017,3296.0
FDT14,OUT010,43.25
NCN54,OUT027,2716.25
FDR57,OUT027,3980.25
DRK12,OUT046,554.25
FDX52,OUT049,3237.5
FDX08,OUT010,951.5
FDP10,OUT010,-249.0
NCP50,OUT045,1198.75
NCL06,OUT013,4100.75
FDP25,OUT013,3514.75
FDE53,OUT013,1728.75
FDL27,OUT017,1215.75
FDC35,OUT049,3380.0
DRJ47,OUT010,794.75
FDD16,OUT018,967.0
NCN42,OUT049,2424.75
FDC38,OUT027,3559.5
NCO07,OUT045,3282.25
FDQ20,OUT049,770.25
FDI32,OUT046,1785.25
FDN20,OUT010,806.0
DRJ51,OUT027,5056.5
FDU08,OUT045,1522.25
DRN37,OUT019,727.0
FDD05,OUT010,55.75
FDW15,OUT046,2415.0
FDI52,OUT046,1977.25
DRM11,OUT049,4232.25
NCO06,OUT045,444.5
FDU38,OUT049,3114.75
FDU59,OUT018,2290.25
FDJ10,OUT046,2243.25
FDM13,OUT049,2227.5
NCJ30,OUT019,733.0
FDM45,OUT018,1713.75
FDP36,OUT045,805.5
NCD30,OUT010,-358.5
FDN48,OUT017,1621.0
FDY32,OUT049,2647.5
FDU47,OUT046,2288.5
FDF17,OUT019,1252.25
FDP34,OUT017,2582.25
FDA47,OUT049,2728.75
DRD27,OUT027,3040.25
FDW38,OUT045,856.75
FDZ15,OUT019,50.0
FDZ03,OUT027,4461.25
NCN19,OUT049,3081.5
FDG02,OUT035,3182.25
FDS31,OUT035,3089.5
FDW43,OUT019,1769.75
FDZ47,OUT010,-277.5
FDO57,OUT017,2648.5
NCL07,OUT013,680.25
NCV42,OUT013,1798.0
FDP40,OUT017,1969.5
FDP48,OUT019,1083.0
FDH21,OUT017,2669.0
NCP02,OUT049,1066.75
FDK24,OUT049,888.75
FDC41,OUT045,1141.5
FDF08,OUT017,1544.25
FDO49,OUT017,1025.75
FDS56,OUT027,5617.0
FDX46,OUT018,768.5
FDQ07,OUT013,3553.0
FDC32,OUT010,-448.75
FDT21,OUT019,2038.75
FDG58,OUT045,2441.75
FDW14,OUT049,1545.25
DRA12,OUT027,3677.75
FDV27,OUT013,1519.75
DRD25,OUT013,1820.5
DRF48,OUT027,4396.0
FDX24,OUT017,1626.25
DRJ51,OUT046,3609.75
FDE45,OUT045,2799.0
FDE14,OUT046,1684.25
FDG53,OUT045,2147.25
FDT08,OUT046,2379.75
DRC27,OUT027,5336.5
FDG20,OUT035,2974.25
FDC21,OUT046,1791.5
FDV31,OUT018,2528.75
FDB58,OUT045,2245.25
FDV23,OUT046,1986.0
FDA25,OUT019,-207.0
FDC15,OUT046,2489.0
FDU47,OUT049,2340.5
FDE23,OUT013,873.75
FDS08,OUT013,2850.75
FDW03,OUT027,3186.5
FDJ60,OUT018,2361.75
FDM34,OUT017,2169.0
FDW33,OUT013,1723.25
FDZ40,OUT013,945.0
FDE33,OUT018,1078.5
NCC06,OUT010,114.25
FDU11,OUT046,1913.0
FDL44,OUT017,2711.0
NCZ29,OUT017,2108.25
FDG28,OUT010,2027.0
FDL12,OUT018,731.0
FDD52,OUT017,1859.75
FDO15,OUT013,1270.0
NCN29,OUT027,2264.25
FDW36,OUT013,1770.0
FDB21,OUT046,3770.0
FDZ28,OUT013,2136.25
FDY10,OUT035,1988.75
DRG39,OUT017,977.25
FDN28,OUT013,1744.0
FDV15,OUT035,1805.5
DRI13,OUT035,3584.25
FDH20,OUT046,1605.25
FDY51,OUT013,3512.0
FDE16,OUT013,3336.75
FDX40,OUT018,349.25
FDC48,OUT018,1052.75
FDS14,OUT046,2492.75
FDX56,OUT017,3446.75
FDI10,OUT046,2761.75
FDI14,OUT013,2296.25
DRM48,OUT013,614.5
NCH07,OUT027,3941.0
FDY26,OUT013,3415.75
FDD02,OUT027,3365.5
FDM12,OUT046,3023.5
DRF01,OUT010,334.0
FDV36,OUT046,2035.25
DRI59,OUT013,3558.75
FDV03,OUT018,2216.75
FDO39,OUT017,3074.0
NCB07,OUT018,2823.75
FDH38,OUT027,3330.25
FDZ13,OUT035,990.5
NCZ30,OUT046,1948.75
NCA06,OUT035,697.75
FDB04,OUT049,1549.5
FDN50,OUT013,1588.0
NCG06,OUT049,4130.75
NCY17,OUT018,421.0
FDC23,OUT046,2851.5
FDK33,OUT049,3471.5
FDR03,OUT049,3452.25
FDZ07,OUT045,1004.5
FDO38,OUT013,1306.0
FDS59,OUT046,1788.75
DRM11,OUT019,2185.25
FDX52,OUT027,4582.25
DRJ35,OUT018,696.0
NCP53,OUT046,3763.25
FDW15,OUT019,519.75
DRI47,OUT045,2221.5
DRZ11,OUT035,2130.0
FDS02,OUT013,3162.0
DRD49,OUT018,3440.0
FDW38,OUT049,995.5
FDR21,OUT019,925.5
FDE40,OUT013,1110.75
FDI02,OUT045,1740.0
FDQ04,OUT045,630.5
FDY14,OUT017,4290.0
NCT54,OUT046,1519.25
DRD25,OUT017,1885.25
DRE01,OUT045,3706.25
FDJ12,OUT010,1452.25
NCZ05,OUT049,1747.0
DRB25,OUT019,-170.75
NCC31,OUT045,2424.5
FDM16,OUT045,1220.25
DRG11,OUT049,1785.25
FDV24,OUT027,3811.25
FDV43,OUT046,746.0
FDG05,OUT018,2232.0
FDV23,OUT010,101.75
FDI58,OUT018,1257.0
FDQ11,OUT017,4221.25
FDC05,OUT027,4613.25
FDF40,OUT013,3995.5
FDU02,OUT018,3316.5
FDT32,OUT013,3029.5
NCF06,OUT017,4211.5
FDT46,OUT013,908.75
FDR58,OUT010,-420.5
FDY04,OUT046,2630.0
FDT58,OUT045,2583.0
FDE46,OUT049,2533.0
DRH11,OUT017,1017.75
DRI51,OUT046,2707.25
FDC35,OUT017,3347.25
FDP45,OUT035,4182.0
FDC45,OUT017,2810.75
FDU01,OUT045,2908.5
FDJ53,OUT010,20.5
FDJ46,OUT017,2870.5
FDX07,OUT013,3020.25
NCI30,OUT049,3984.0
FDE47,OUT027,3445.25
FDV48,OUT045,1272.5
FDN16,OUT019,-204.0
FDM52,OUT013,2375.0
FDA32,OUT027,4900.75
FDH05,OUT017,3799.75
FDW25,OUT010,-486.25
FDQ09,OUT046,1839.25
NCM17,OUT010,-1174.75
DRM59,OUT046,2463.25
FDV47,OUT027,2817.25
DRE15,OUT035,1354.75
FDS25,OUT010,-158.5
NCZ05,OUT018,1384.25
NCV05,OUT019,554.5
DRM37,OUT046,3088.5
FDV58,OUT027,4514.0
FDN22,OUT027,5501.75
NCO06,OUT049,615.5
FDT56,OUT019,-902.5
FDM02,OUT013,1500.0
FDA09,OUT046,2883.75
NCC06,OUT035,2151.5
NCL54,OUT049,2862.0
NCB55,OUT017,1024.5
FDB12,OUT017,1829.0
NCA54,OUT049,2917.75
NCS38,OUT049,1924.25
FDC02,OUT049,4189.0
FDK44,OUT019,828.0
FDE16,OUT035,3442.5
NCS05,OUT035,2249.0
FDZ59,OUT045,2618.75
FDI20,OUT017,3478.5
FDQ14,OUT046,2408.0
FDF53,OUT017,3013.25
FDW25,OUT017,1498.25
NCQ43,OUT010,-232.0
FDX52,OUT013,3130.75
FDE28,OUT045,3566.75
FDN15,OUT017,2327.75
FDO28,OUT017,2020.5
FDQ33,OUT045,2334.5
FDM22,OUT010,-963.0
FDJ03,OUT017,957.75
FDI16,OUT045,843.75
FDI09,OUT027,5273.0
FDX55,OUT013,3480.25
FDS23,OUT027,3481.0
DRC12,OUT045,2961.5
FDH41,OUT049,3536.25
FDN01,OUT013,2810.0
FDV55,OUT045,2227.25
NCJ19,OUT013,918.5
NCY29,OUT010,-1024.5
FDP03,OUT018,1739.5
FDZ52,OUT045,1695.25
FDH31,OUT010,-210.25
FDQ19,OUT018,3597.5
FDS15,OUT035,1890.5
FDN32,OUT017,3014.5
FDH32,OUT049,1685.75
FDF33,OUT017,1883.25
FDJ22,OUT046,3020.5
FDG56,OUT010,-850.25
FDC05,OUT046,3137.5
FDK09,OUT013,3618.5
NCV29,OUT045,2724.5
NCC43,OUT019,2010.25
NCA42,OUT049,2580.75
FDC10,OUT046,1943.75
FDC16,OUT013,1509.5
NCL17,OUT013,2252.25
FDA51,OUT035,1996.75
FDW01,OUT017,2533.75
NCF30,OUT045,1930.0
FDN49,OUT013,761.75
FDY20,OUT045,1425.75
FDC15,OUT045,2388.5
FDY24,OUT046,914.25
NCG43,OUT017,1618.75
FDA48,OUT013,3544.5
NCF55,OUT017,722.75
FDL38,OUT049,1608.25
NCQ29,OUT018,3767.5
FDC34,OUT017,2608.5
FDP36,OUT027,2378.5
FDN50,OUT010,-329.5
FDO23,OUT049,1597.5
FDT56,OUT013,1020.25
FDT13,OUT027,4456.25
FDZ03,OUT013,3045.75
FDQ03,OUT010,1836.25
FDU44,OUT045,2548.5
FDD03,OUT049,3745.5
NCH30,OUT013,1805.0
FDS60,OUT010,948.5
FDG08,OUT046,2740.75
FDX38,OUT017,950.25
FDD22,OUT017,1920.25
FDW51,OUT013,3416.25
FDL09,OUT017,2817.5
FDZ60,OUT045,1649.5
NCH07,OUT046,2497.75
NCQ41,OUT049,3204.75
FDW04,OUT049,2195.5
FDI08,OUT027,5424.5
FDR19,OUT019,439.5
FDV13,OUT046,1448.75
FDB52,OUT017,4163.25
FDZ48,OUT027,3243.0
NCO14,OUT049,851.5
FDZ50,OUT013,2998.75
FDN27,OUT019,-9.75
FDQ60,OUT013,2018.75
FDR49,OUT017,863.0
DRJ35,OUT027,2468.25
DRI49,OUT017,1385.5
FDB47,OUT017,3430.75
FDP37,OUT010,66.5
FDR26,OUT049,2899.5
FDY31,OUT019,435.5
FDC11,OUT045,1355.5
DRP47,OUT035,4100.25
NCY54,OUT018,2384.5
FDR27,OUT046,2151.0
FDQ21,OUT019,92.5
NCQ29,OUT035,4240.0
FDJ02,OUT046,2405.75
FDE21,OUT018,1571.0
FDM39,OUT046,2838.5
FDZ01,OUT017,1807.5
NCB19,OUT018,1090.75
FDU03,OUT046,2916.5
FDP27,OUT049,3064.5
DRF01,OUT045,2206.25
FDM03,OUT049,1814.0
FDV01,OUT046,2513.75
FDS16,OUT046,2371.5
FDO45,OUT035,1641.0
NCX06,OUT035,3001.5
FDP13,OUT046,688.5
NCR38,OUT018,3664.0
FDA01,OUT013,1029.5
FDT26,OUT017,2036.25
FDD44,OUT027,5566.25
FDB26,OUT013,979.25
FDP45,OUT019,2113.25
NCP55,OUT046,925.75
FDT23,OUT017,1414.5
FDO51,OUT045,687.5
FDA44,OUT046,950.0
NCJ31,OUT018,3446.5
FDX37,OUT045,1537.25
NCD18,OUT049,3713.75
FDN40,OUT027,3900.25
FDL33,OUT017,3187.75
DRF48,OUT035,3126.75
FDW08,OUT035,1814.0
FDX39,OUT018,3141.0
FDB38,OUT049,2724.5
FDY46,OUT018,2679.25
NCB06,OUT049,2585.0
FDA34,OUT035,2908.0
FDA35,OUT045,1909.75
FDQ07,OUT035,3646.5
FDU32,OUT045,1905.5
FDU26,OUT013,2021.25
FDU13,OUT010,359.75
FDO09,OUT035,4328.75
FDW03,OUT019,-180.25
FDB38,OUT013,2637.5
FDL26,OUT010,542.5
NCN43,OUT045,1904.5
FDH08,OUT045,3605.25
NCC31,OUT019,604.0
FDH14,OUT035,2420.0
FDL40,OUT017,1711.0
FDD20,OUT035,2128.5
NCV53,OUT035,3933.0
FDD16,OUT045,1138.25
FDP24,OUT035,2061.75
FDQ25,OUT045,2736.75
FDM38,OUT035,1065.5
NCT18,OUT010,907.0
FDM34,OUT049,2214.0
DRH37,OUT010,721.25
NCE07,OUT013,2311.0
FDG12,OUT013,2003.0
FDB59,OUT010,1248.75
FDS10,OUT018,2585.25
FDN21,OUT010,682.5
FDM02,OUT045,1406.0
FDO44,OUT049,1896.75
NCN17,OUT017,1730.0
FDH16,OUT018,1217.0
FDL44,OUT046,2567.25
FDY47,OUT017,2204.75
DRI39,OUT046,886.75
NCX54,OUT018,1385.0
FDE59,OUT046,624.25
FDO46,OUT045,2985.5
DRE13,OUT046,1426.0
FDW14,OUT013,1522.75
FDF35,OUT046,1707.5
FDO50,OUT019,-444.25
DRF49,OUT017,1934.75
FDT60,OUT049,2111.0
FDP38,OUT045,760.5
FDA31,OUT027,4181.0
FDY52,OUT010,-853.5
FDD03,OUT027,5113.0
FDN52,OUT018,1133.0
FDU20,OUT010,61.0
FDD22,OUT035,1907.0
NCB55,OUT019,-1013.5
FDN27,OUT045,1845.0
FDD16,OUT013,1285.5
FDW48,OUT046,1301.5
DRN35,OUT045,520.0
FDX25,OUT049,2954.0
DRD49,OUT049,3787.5
FDE21,OUT019,-43.25
FDN44,OUT035,2685.0
DRC01,OUT049,938.5
NCK30,OUT046,3956.5
FDU39,OUT013,1009.25
FDB49,OUT013,1681.0
FDS12,OUT045,1917.5
FDR57,OUT018,2281.0
FDX22,OUT027,4815.25
FDC60,OUT013,1526.75
NCE42,OUT049,3757.75
NCK42,OUT049,3510.25
DRE01,OUT017,3893.25
FDE57,OUT018,1990.0
DRK59,OUT019,1816.75
FDB10,OUT027,5173.25
FDQ25,OUT046,2815.75
FDY26,OUT017,3482.25
FDG28,OUT049,3994.75
FDM14,OUT049,1858.25
NCH29,OUT049,1677.75
FDD48,OUT049,1956.0
FDC17,OUT045,3279.75
DRH49,OUT027,2793.25
FDN44,OUT018,2289.0
FDC29,OUT045,1821.5
DRK01,OUT019,-405.0
FDD48,OUT017,1951.5
FDB59,OUT013,3201.0
FDY45,OUT010,2091.75
FDX60,OUT035,1411.5
FDT09,OUT010,253.5
DRB24,OUT018,2169.75
FDL13,OUT035,3854.25
FDN16,OUT035,1842.5
FDK57,OUT013,1973.0
FDO22,OUT027,2814.75
FDC57,OUT010,1208.25
FDZ13,OUT027,2295.0
FDW27,OUT013,2519.75
FDX10,OUT049,787.5
FDY08,OUT018,1979.25
FDA49,OUT017,1498.25
FDC32,OUT018,1238.0
FDO04,OUT035,1046.5
NCZ54,OUT013,2550.75
FDY40,OUT045,794.25
FDW36,OUT045,1666.25
FDE11,OUT017,3034.5
DRE37,OUT045,2906.0
NCK19,OUT017,3132.5
FDT19,OUT035,2945.0
FDE56,OUT045,958.5
FDZ57,OUT010,168.5
FDB35,OUT035,1693.75
FDF09,OUT010,-1278.75
FDO34,OUT046,2692.5
FDA55,OUT046,3605.75
NCM18,OUT035,1115.75
FDJ20,OUT019,92.25
DRQ35,OUT019,109.0
FDG02,OUT013,3070.0
NCU29,OUT018,2019.75
FDL27,OUT027,2513.75
NCA54,OUT035,2967.0
FDJ32,OUT035,1180.25
FDB21,OUT019,1876.5
FDR46,OUT035,2449.5
FDZ32,OUT046,1753.0
DRF36,OUT017,3103.5
NCU54,OUT017,3390.0
NCI31,OUT017,666.25
DRA59,OUT035,3073.75
NCC55,OUT045,566.75
FDE44,OUT018,518.5
NCN26,OUT018,1562.75
FDC11,OUT049,1500.5
FDV24,OUT035,2552.0
FDR40,OUT019,-525.75
NCQ17,OUT049,2567.5
FDC46,OUT045,2850.75
NCM18,OUT046,1005.25
FDK16,OUT046,1556.75
FDI28,OUT017,1431.0
FDS11,OUT018,3323.0
DRD13,OUT046,1059.75
FDL36,OUT035,1580.0
FDI27,OUT013,875.25
FDJ53,OUT019,4.75
FDS44,OUT045,3798.25
FDE28,OUT046,3666.0
FDQ33,OUT018,2132.0
FDB37,OUT017,3925.5
FDQ31,OUT045,1379.5
NCQ05,OUT046,2379.25
FDE10,OUT013,2157.25
FDF38,OUT017,836.25
FDE50,OUT019,1134.5
DRG37,OUT010,555.0
NCH06,OUT049,3987.75
FDY14,OUT045,4107.5
FDO27,OUT017,1655.25
FDQ19,OUT049,3972.5
FDZ26,OUT019,1853.0
FDN51,OUT013,4196.25
FDK20,OUT035,2161.75
FDD40,OUT018,2834.75
DRI25,OUT018,658.25
FDH56,OUT017,2007.25
FDI36,OUT027,4614.25
DRH11,OUT018,647.25
NCV18,OUT017,1421.25
DRI01,OUT049,2836.5
DRE48,OUT049,3248.0
FDS51,OUT035,1153.25
FDM38,OUT017,987.0
FDB60,OUT027,4527.75
FDY58,OUT035,3774.25
FDY22,OUT045,2232.75
FDF11,OUT027,5279.0
FDZ51,OUT035,1762.0
FDQ45,OUT017,3056.75
FDF17,OUT035,3270.5
NCF31,OUT027,3851.5
FDA37,OUT013,2085.5
FDO51,OUT046,799.5
FDF34,OUT013,3231.25
FDD57,OUT018,1286.0
FDO37,OUT046,3642.75
FDR49,OUT049,911.25
FDS39,OUT049,2383.0
FDI48,OUT027,2368.75
DRM35,OUT049,2922.5
FDV57,OUT035,3068.25
FDZ55,OUT013,2619.75
FDI28,OUT035,1430.0
FDS21,OUT045,1027.25
FDT34,OUT013,1767.0
DRI25,OUT035,1043.75
FDT47,OUT010,-312.0
DRH39,OUT045,1129.75
NCD54,OUT045,2221.0
FDU16,OUT027,2874.0
NCW29,OUT045,1989.5
FDV25,OUT027,4955.5
FDM56,OUT035,1906.5
FDZ04,OUT027,2528.25
FDG59,OUT019,-1252.75
FDI56,OUT045,1390.75
FDS33,OUT035,1607.25
FDC23,OUT049,2901.75
FDT11,OUT049,3104.0
FDG17,OUT045,3854.25
FDZ44,OUT045,1834.0
FDJ52,OUT013,2611.5
DRI23,OUT046,2496.5
DRE15,OUT010,-646.5
NCF07,OUT013,1654.25
NCR29,OUT049,1009.5
FDE44,OUT019,-1150.5
FDT23,OUT035,1485.25
NCG06,OUT017,4172.75
NCU41,OUT010,1097.75
FDH46,OUT017,1814.75
FDV31,OUT013,2844.0
NCT41,OUT027,3892.25
FDE22,OUT027,4015.5
FDC26,OUT045,1678.5
DRF51,OUT017,681.0
NCY53,OUT019,-108.0
FDY21,OUT017,3203.5
FDL27,OUT013,1115.0
FDZ34,OUT049,3177.25
NCF43,OUT010,366.0
FDC21,OUT035,1938.0
FDL26,OUT013,2512.75
FDT25,OUT010,25.0
NCR30,OUT046,1212.25
DRL23,OUT019,-186.75
NCR05,OUT049,3209.5
NCE19,OUT018,589.25
FDY07,OUT035,910.75
FDB10,OUT017,3848.75
FDP57,OUT013,1726.0
FDU48,OUT019,204.75
FDH48,OUT035,1530.75
FDO33,OUT035,1992.75
NCU29,OUT045,2278.25
FDW35,OUT046,727.75
FDH05,OUT010,1776.75
FDP26,OUT049,1803.5
DRG27,OUT035,822.0
FDQ33,OUT046,2413.25
FDH20,OUT010,-274.5
FDV14,OUT046,1457.75
DRD01,OUT046,938.25
NCI17,OUT049,1650.25
FDF39,OUT010,2298.25
FDX37,OUT046,1620.75
NCX17,OUT035,3810.25
FDN03,OUT013,4052.5
NCS41,OUT010,968.25
FDH34,OUT045,2870.5
NCX53,OUT018,1983.5
FDY31,OUT046,2371.0
FDD20,OUT017,2142.0
FDE51,OUT045,732.25
FDV27,OUT046,1462.5
FDF16,OUT035,2509.25
FDZ02,OUT049,1705.5
NCK05,OUT045,935.25
FDM12,OUT027,4509.0
NCA05,OUT018,2097.75
FDX33,OUT045,2501.0
FDM25,OUT049,2959.5
FDE41,OUT018,1162.25
FDW14,OUT045,1419.25
NCD30,OUT046,1529.75
FDB23,OUT010,1724.25
FDF45,OUT046,1050.25
FDW20,OUT017,2113.0
FDF47,OUT045,3442.0
NCR05,OUT019,1251.5
DRB01,OUT046,2960.25
FDE36,OUT013,2702.0
FDU56,OUT049,3026.0
FDB23,OUT049,3709.5
FDN48,OUT049,1574.5
FDS43,OUT013,3023.25
NCN05,OUT013,2940.25
NCL53,OUT049,2880.75
FDL56,OUT046,1392.0
FDH17,OUT018,1333.25
FDP37,OUT046,2006.25
FDG09,OUT019,1147.0
FDA55,OUT045,3503.5
FDX31,OUT049,3855.25
FDJ41,OUT045,4075.0
DRC24,OUT045,2406.5
FDQ21,OUT035,2119.75
NCT54,OUT045,1409.25
FDH08,OUT049,3753.5
FDY38,OUT018,3441.5
DRM11,OUT010,2186.5
FDG32,OUT049,3566.75
NCH18,OUT046,3854.5
FDI20,OUT035,3494.5
FDA33,OUT018,2085.75
FDN45,OUT013,3543.75
FDT45,OUT010,-985.25
FDR32,OUT035,3804.75
FDA48,OUT017,3582.75
FDN23,OUT017,2458.0
NCR18,OUT035,859.25
FDD45,OUT046,1510.5
FDI22,OUT018,2994.25
FDT09,OUT013,2218.0
DRC24,OUT027,3901.5
FDT39,OUT046,2441.5
FDX28,OUT045,1507.5
FDA50,OUT018,1253.75
FDT33,OUT027,4180.5
FDQ60,OUT049,2061.25
NCM19,OUT018,1502.25
FDF40,OUT046,3973.75
NCI30,OUT035,3984.75
FDK34,OUT049,3867.25
FDA38,OUT027,5246.75
FDT02,OUT045,579.0
FDC11,OUT017,1499.0
FDD08,OUT046,692.25
NCS29,OUT046,4122.75
DRI03,OUT010,895.25
FDK48,OUT035,1354.5
FDM52,OUT049,2492.5
FDP49,OUT035,1134.25
DRA24,OUT046,2647.5
NCJ43,OUT049,2827.0
FDE11,OUT045,2866.25
FDP01,OUT049,2595.25
FDQ59,OUT018,1146.0
FDA43,OUT019,1183.75
FDL14,OUT017,2619.25
FDV50,OUT010,104.0
FDT01,OUT027,4789.5
NCC42,OUT035,2357.75
FDO28,OUT046,1909.25
FDD32,OUT019,-534.5
FDV45,OUT035,3098.75
NCW17,OUT019,122.0
NCJ17,OUT027,2792.75
NCF18,OUT049,3081.25
FDP01,OUT045,2413.0
FDH24,OUT045,2441.25
FDI38,OUT027,4814.25
FDX03,OUT035,941.5
FDY28,OUT046,3399.0
FDN34,OUT018,2485.75
FDJ02,OUT045,2353.25
FDW40,OUT019,367.25
FDX03,OUT017,880.0
FDE17,OUT027,3921.0
FDT58,OUT046,2660.5
FDI38,OUT013,3382.0
FDW22,OUT035,3731.75
FDS15,OUT027,3247.0
NCX06,OUT013,2905.0
DRK47,OUT035,3767.0
FDC23,OUT027,4294.0
FDM56,OUT010,-192.75
FDP21,OUT046,3073.0
FDP58,OUT046,3443.25
FDA27,OUT019,2180.25
FDK41,OUT019,-546.25
NCH42,OUT046,3630.0
FDG29,OUT045,652.75
FDW15,OUT018,2166.5
FDD28,OUT018,708.0
FDQ37,OUT049,3161.25
FDC23,OUT035,2988.25
FDV13,OUT035,1638.75
FDK33,OUT046,3368.25
FDO33,OUT013,1841.5
FDN21,OUT017,2674.5
NCW06,OUT027,4479.0
FDI38,OUT035,3484.75
FDC21,OUT027,3233.75
NCS05,OUT046,2112.25
NCN53,OUT049,719.75
FDV40,OUT010,-673.25
FDG60,OUT017,3785.25
NCY30,OUT027,4336.75
FDM40,OUT045,2157.25
NCO30,OUT046,2899.0
FDK10,OUT046,2933.75
FDM36,OUT045,2722.75
FDN10,OUT013,1926.25
FDM46,OUT018,1213.0
FDX50,OUT049,1884.0
FDP33,OUT045,3937.5
FDO12,OUT045,3040.5
FDC28,OUT013,1813.75
FDO31,OUT045,1304.25
FDX45,OUT035,2598.25
FDV21,OUT049,2081.0
FDH04,OUT049,1634.5
NCG54,OUT013,2692.75
FDO13,OUT046,2595.0
FDA09,OUT027,4322.0
FDC38,OUT017,2221.5
NCO42,OUT046,2278.0
FDL45,OUT049,2089.75
NCK31,OUT013,887.25
FDM39,OUT017,2954.5
FDC22,OUT010,1143.0
FDF46,OUT046,1848.5
FDQ37,OUT045,2966.75
FDH41,OUT010,1454.0
FDQ04,OUT046,683.25
NCQ02,OUT027,4445.25
FDJ57,OUT027,4483.75
NCE07,OUT049,2333.75
FDE56,OUT013,1037.25
FDI20,OUT049,3422.25
FDK36,OUT018,569.5
FDP08,OUT027,4521.25
FDF44,OUT017,2247.25
NCU53,OUT017,2749.0
FDF47,OUT035,3687.25
FDS55,OUT010,465.0
FDZ52,OUT010,-161.25
FDL04,OUT018,1403.5
NCM26,OUT035,2559.5
FDX43,OUT049,2794.5
FDP52,OUT049,3736.5
DRK49,OUT045,626.0
FDE38,OUT013,2672.75
DRF13,OUT035,2457.0
FDK41,OUT010,-571.75
FDJ04,OUT027,3358.5
FDZ44,OUT018,1638.0
FDS11,OUT013,3649.25
FDA55,OUT049,3695.0
NCW53,OUT046,3056.0
FDB49,OUT027,3124.25
FDD23,OUT017,3138.75
NCV42,OUT045,1688.25
NCZ29,OUT018,1737.75
FDQ26,OUT013,1033.5
FDV08,OUT017,807.75
FDC53,OUT049,1730.25
FDV58,OUT010,1178.0
NCP02,OUT019,-953.0
DRI37,OUT045,843.75
FDQ12,OUT049,3737.25
