Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,Outlet
FDY56,16.35,2,0.062764429,227.6062,OUT017,2,1,1,7222.5984,6,Food,0.8796766183746416,2
DRJ51,14.1,0,0.087977262,229.0668,OUT035,2,1,1,3225.1352,9,Drinks,0.9248242060931967,6
FDK21,7.905,0,0.010010425,249.0408,OUT035,2,1,1,3755.112,9,Food,0.929456772139558,6
FDY25,12.0,0,0.033946163,179.3976,OUT013,0,2,1,3440.8544,26,Food,1.0141736636442533,1
FDU44,12.15,2,0.058414678,163.4552,OUT035,2,1,1,974.7312,9,Food,0.9221155208157991,6
FDL43,10.1,0,0.027106459,75.367,OUT049,1,0,1,535.969,14,Food,0.9237238291767563,9
FDF05,17.5,0,0.027022883,262.491,OUT017,2,1,1,5259.82,6,Food,0.9275067682026314,2
DRF15,18.35,0,0.058153409,152.034,OUT019,2,0,0,306.268,28,Drinks,1.5256483354518353,4
FDL20,17.1,0,0.128937661,112.3886,OUT018,1,2,2,1779.0176,4,Food,0.9286023019624825,3
FDV32,7.785,0,0.088846306,61.451,OUT049,1,0,1,759.012,14,Food,0.9237238330945347,9
FDJ34,11.8,2,0.09357779,125.9704,OUT013,0,2,1,1877.556,26,Food,0.9982383511881217,1
FDG08,13.15,2,0.165694678,171.8764,OUT045,2,1,1,3779.0808,11,Food,0.9273093912852362,7
FDQ04,6.4,0,0.148392623,41.5796,OUT019,2,0,0,41.2796,28,Food,1.5260667100097534,4
FDW13,8.5,0,0.098438394,51.1324,OUT017,2,1,1,259.662,6,Food,0.8796766140909913,2
NCI17,8.645,Non-Edible,0.143303291,96.341,OUT013,0,2,1,193.082,26,Non-Consumable,0.9242293584519503,1
FDY03,17.6,2,0.076276208,110.9202,OUT045,2,1,1,1687.803,11,Food,0.8765027676307248,7
FDS12,9.1,0,0.175103435,127.5362,OUT017,2,1,1,4655.9394,6,Food,0.8796766150349392,2
FDJ55,12.8,2,0.023511371,225.9404,OUT013,0,2,1,4950.8888,26,Food,0.9288589687622343,1
DRK01,7.63,0,0.06105276,95.4436,OUT035,2,1,1,1418.154,9,Drinks,0.9221155171880653,6
FDG28,9.285,2,0.049559042,246.4144,OUT017,2,1,1,1225.072,6,Food,1.0172799147779095,2
FDY38,13.6,2,0.119418124,231.03,OUT045,2,1,1,5359.69,11,Food,0.9241603470477056,7
FDN01,8.895,0,0.072545601,176.237,OUT045,2,1,1,1764.37,11,Food,0.8852803769322726,7
NCR54,16.35,Non-Edible,0.090486828,195.211,OUT013,0,2,1,2553.343,26,Non-Consumable,0.9240453362428582,1
FDG29,17.6,0,0.056245075,43.3454,OUT013,0,2,1,1006.6896,26,Food,0.9982383454996631,1
FDG24,7.975,0,0.014618973,85.225,OUT013,0,2,1,1081.925,26,Food,0.9982383389253316,1
FDG59,15.85,0,0.043479126,36.7164,OUT017,2,1,1,308.9312,6,Food,0.9299777995777229,2
FDM28,15.7,0,0.045166237,178.666,OUT013,0,2,1,2516.724,26,Food,0.8740008676956751,1
FDW04,8.985,2,0.057827101,128.831,OUT046,2,0,1,1428.141,16,Food,1.0140923391842127,8
FDS26,20.35,0,0.089394766,260.1594,OUT013,0,2,1,2093.2752,26,Food,0.9288589881354257,1
FDQ56,6.59,0,0.10550944,85.6908,OUT013,0,2,1,1929.4884,26,Food,0.9288589857726305,1
FDK51,19.85,0,0.005234153,264.0884,OUT035,2,1,1,5829.7448,9,Food,0.9330875707175237,6
FDL22,16.85,0,0.036390174,91.4488,OUT046,2,0,1,2082.6224,16,Food,0.9222899094965641,8
FDH19,19.35,0,0.03292824,173.1738,OUT027,1,2,3,7298.4996,28,Food,0.9178236980226446,5
FDY55,16.75,0,0.081252534,256.4988,OUT013,0,2,1,7452.9652,26,Food,1.1217657820449005,1
FDY03,17.6,2,0.076552407,110.5202,OUT017,2,1,1,450.0808,6,Food,0.8796766169117068,2
FDK21,7.905,0,0.016758569,250.4408,OUT010,2,2,0,500.6816,15,Food,1.5560143998299834,0
FDZ10,17.85,0,0.044248175,126.202,OUT027,1,2,3,3668.558,28,Food,0.8673835754364385,5
FDZ32,7.785,2,0.038288087,103.1964,OUT018,1,2,2,736.3748,4,Food,0.9285140817525539,3
NCZ18,7.825,Non-Edible,0.186032678,253.0698,OUT035,2,1,1,6088.0752,9,Non-Consumable,0.9252575993878325,6
NCF07,9.0,Non-Edible,0.031867464,101.0016,OUT027,1,2,3,2125.2336,28,Non-Consumable,0.9942317063470044,5
DRE49,20.75,0,0.021370201,153.0024,OUT017,2,1,1,2277.036,6,Drinks,0.9634429827892377,2
FDJ08,11.1,0,0.193772568,190.3846,OUT019,2,0,0,573.2538,28,Food,1.6148105860702218,4
FDT39,6.26,2,0.009866049,151.1366,OUT035,2,1,1,2267.049,9,Food,0.8745633864145876,6
FDE08,18.2,0,0.082551042,147.3734,OUT010,2,2,0,296.9468,15,Food,1.4448007383471568,0
NCD06,13.0,Non-Edible,0.099729888,46.306,OUT018,1,2,2,559.272,4,Non-Consumable,0.926046939350608,3
FDB57,20.25,2,0.018801549,222.1772,OUT035,2,1,1,5559.43,9,Food,0.9221155258126473,6
NCT54,8.695,Non-Edible,0.119721451,95.5094,OUT049,1,0,1,1237.7222,14,Non-Consumable,1.0131308222129083,9
DRF49,7.27,0,0.071222087,113.5518,OUT045,2,1,1,569.259,11,Drinks,0.9241603497087073,7
FDM25,10.695,2,0.060371962,174.0712,OUT027,1,2,3,3866.9664,28,Food,0.8673442090197674,5
FDF20,12.85,0,0.033287541,198.4768,OUT045,2,1,1,1379.5376,11,Food,0.8765027741690059,7
FDH27,7.075,0,0.05858462,142.7128,OUT018,1,2,2,1869.5664,4,Food,0.878292072097997,3
FDV60,20.2,2,0.11679292,196.211,OUT027,1,2,3,5499.508,28,Food,0.8671457748867252,5
FDY59,8.195,0,0.031452265,94.3462,OUT049,1,0,1,925.462,14,Food,0.9349353491120208,9
FDK36,7.09,0,0.00721395,47.9034,OUT035,2,1,1,583.2408,9,Food,0.933307533859095,6
NCM31,6.095,Non-Edible,0.081196619,141.4154,OUT046,2,0,1,1418.154,16,Non-Consumable,0.933025686516824,8
FDE33,19.35,2,0.049916364,80.2644,OUT017,2,1,1,942.7728,6,Food,0.8796766174714684,2
FDU36,6.15,0,0.04627095,99.3384,OUT046,2,0,1,2364.9216,16,Food,0.9243238451323196,8
FDV13,17.35,2,0.02747716,87.9856,OUT027,1,2,3,3251.7672,28,Food,0.9942317022195514,5
FDV20,20.2,2,0.104704537,125.2678,OUT019,2,0,0,254.3356,28,Food,1.5265977832228712,4
NCQ54,17.7,Non-Edible,0.012540003,167.0474,OUT035,2,1,1,5895.659,9,Non-Consumable,0.933036657435693,6
FDO23,17.85,0,0.147023834,93.7436,OUT018,1,2,2,1134.5232,4,Food,0.9288173732205792,3
DRE60,9.395,0,0.159657596,224.972,OUT045,2,1,1,7696.648,11,Drinks,0.9241603421614242,7
DRP47,15.75,0,0.141398626,250.5382,OUT017,2,1,1,2775.7202,6,Drinks,0.8763482196000713,2
FDB21,7.475,0,0.148821808,241.2854,OUT045,2,1,1,5317.0788,11,Food,0.9261984002709812,7
FDR04,7.075,0,0.0217574986666666,98.0068,OUT018,1,2,2,874.8612,4,Food,0.8999999999999975,3
FDX23,6.445,0,0.029691762,92.6436,OUT046,2,0,1,1039.9796,16,Food,0.9296325958710085,8
FDX19,19.1,0,0.096715523,235.0958,OUT035,2,1,1,3038.0454,9,Food,0.9294568167708253,6
FDD40,20.25,2,0.014790559,193.6162,OUT035,2,1,1,3848.324,9,Food,0.929456797546824,6
FDA01,15.0,2,0.054378253,59.1904,OUT046,2,0,1,527.3136,16,Food,0.9296325996045801,8
FDS33,6.67,2,0.123428594,89.1514,OUT046,2,0,1,2390.8878,16,Food,0.9519189989556308,8
FDM50,13.0,2,0.029943463,60.222,OUT027,1,2,3,1677.816,28,Food,1.015849635954607,5
FDB29,16.7,2,0.052368061,112.7176,OUT013,0,2,1,801.6232,26,Food,0.9982383571560172,1
FDF46,7.07,0,0.093861144,115.5834,OUT045,2,1,1,1267.0174,11,Food,0.9268750438140395,7
FDA33,6.48,0,0.033968647,148.0076,OUT045,2,1,1,886.8456,11,Food,1.0010958782066635,7
FDC08,19.0,2,0.173154079,228.272,OUT010,2,2,0,452.744,15,Food,1.5616937171759717,0
FDB53,13.35,0,0.139735226,147.5392,OUT045,2,1,1,3877.6192,11,Food,0.9271417270719504,7
FDY31,5.98,0,0.043351896,146.6418,OUT027,1,2,3,4414.254,28,Food,0.8704928748826659,5
DRQ35,9.3,0,0.042086652,122.4388,OUT027,1,2,3,5448.9072,28,Drinks,0.9178236760368869,5
FDX36,9.695,2,0.12848269,223.9404,OUT049,1,0,1,4950.8888,14,Food,0.8760887651053628,9
DRD13,15.0,0,0.049357077,62.6168,OUT017,2,1,1,958.752,6,Drinks,1.0047208979058408,2
FDC52,11.15,2,0.008326735,149.9708,OUT017,2,1,1,1956.1204,6,Food,0.9300461258882928,2
FDB45,20.85,0,0.021362955,103.2306,OUT049,1,0,1,2404.2038,14,Food,0.9237238361291524,9
NCK19,9.8,Non-Edible,0.151420934,194.3478,OUT010,2,2,0,387.4956,15,Non-Consumable,1.5560143878251977,0
FDV51,16.35,0,0.032511818,165.0842,OUT013,0,2,1,994.7052,26,Food,0.9288589774584,1
FDZ35,9.6,2,0.022323658,101.299,OUT045,2,1,1,1754.383,11,Food,0.9268750361248367,7
NCW17,18.0,Non-Edible,0.019292355,129.9994,OUT027,1,2,3,3340.9844,28,Non-Consumable,0.9089075832795482,5
FDV59,13.35,0,0.048124443,216.7166,OUT045,2,1,1,3918.8988,11,Food,0.9353771608542315,7
DRH39,20.7,0,0.09261307,76.367,OUT013,0,2,1,306.268,26,Drinks,0.9591250525981512,1
FDN60,15.1,0,0.094697274,158.4604,OUT027,1,2,3,4278.4308,28,Food,0.9178236856661625,5
FDU55,16.2,0,0.035984104,260.6278,OUT045,2,1,1,4425.5726,11,Food,1.0010958913637158,7
FDN58,13.8,2,0.056596985,230.9984,OUT027,1,2,3,9267.936,28,Food,0.9942317062330958,5
FDC41,15.6,0,0.2047,76.867,OUT019,2,0,0,229.701,28,Food,1.5315371992780884,4
FDO01,21.1,2,0.020618324,129.3994,OUT027,1,2,3,2055.9904,28,Food,0.8704928726402349,5
NCO43,5.5,Non-Edible,0.04709821,101.3016,OUT046,2,0,1,3339.6528,16,Non-Consumable,0.9332640292832792,8
FDQ07,15.1,2,0.087584126,221.7456,OUT045,2,1,1,6410.3224,11,Food,0.9241603416870946,7
FDF28,15.7,2,0.038078899,122.9046,OUT017,2,1,1,1992.0736,6,Food,0.8796766071141574,2
FDM01,7.895,2,0.095102092,104.4332,OUT017,2,1,1,2870.9296,6,Food,1.020828662751634,2
FDY49,17.2,2,0.011953902,164.5184,OUT027,1,2,3,2807.0128,28,Food,0.9178236769021234,5
FDR24,17.35,2,0.062799379,88.183,OUT013,0,2,1,539.298,26,Food,0.9215224037828081,1
NCY18,7.285,Non-Edible,0.031125709,174.3054,OUT013,0,2,1,4377.635,26,Non-Consumable,0.9288589776234623,1
NCY30,20.25,Non-Edible,0.026005891,180.9976,OUT045,2,1,1,2716.464,11,Non-Consumable,0.9241603339730615,7
FDJ22,18.75,0,0.09246392,190.9504,OUT019,2,0,0,383.5008,28,Food,1.614810583815551,4
DRI37,15.85,0,0.107765165,59.5904,OUT049,1,0,1,703.0848,14,Drinks,0.9310779324096833,9
FDL27,6.17,0,0.010647477,66.3826,OUT049,1,0,1,1937.478,14,Food,0.9344762938975699,9
NCO30,19.5,Non-Edible,0.015749341,182.2608,OUT049,1,0,1,3307.6944,14,Non-Consumable,0.8727897486894987,9
NCB07,19.2,Non-Edible,0.077628053,197.611,OUT049,1,0,1,3142.576,14,Non-Consumable,0.9310779398322231,9
FDX25,16.7,0,0.0765955085,181.2292,OUT018,1,2,2,2554.0088,4,Food,0.8,3
FDP59,20.85,2,0.056695731,104.0648,OUT018,1,2,2,1869.5664,4,Food,0.8782920613369889,3
FDR59,14.5,2,0.063993068,260.4594,OUT045,2,1,1,5494.8474,11,Food,0.9315179241643349,7
FDT27,11.395,2,0.069529262,233.1616,OUT013,0,2,1,6093.4016,26,Food,0.8740008585889412,1
DRI01,7.97,0,0.034452949,174.0422,OUT046,2,0,1,2586.633,16,Drinks,0.9594136606472091,8
FDU09,7.71,2,0.06670068,55.2956,OUT049,1,0,1,1255.6988,14,Food,0.9229596468738426,9
FDH26,19.25,2,0.034699737,141.7496,OUT046,2,0,1,4093.3384,16,Food,0.9222899202330122,8
FDH27,7.075,0,0.058346939,142.2128,OUT046,2,0,1,3163.8816,16,Food,0.8747287932376353,8
FDN39,19.35,2,0.065203103,166.0816,OUT027,1,2,3,5033.448,28,Food,1.005812612357103,5
FDH40,11.6,2,0.078929571,79.9276,OUT046,2,0,1,1137.1864,16,Food,0.8747287877182545,8
FDJ56,8.985,0,0.182514881,98.77,OUT027,1,2,3,2696.49,28,Food,0.9178236859625127,5
DRN47,12.1,0,0.016895293,178.566,OUT018,1,2,2,898.83,4,Drinks,0.8751548969462426,3
NCO17,10.0,Non-Edible,0.073379745,118.244,OUT046,2,0,1,2756.412,16,Non-Consumable,0.9490027869166754,8
FDX60,14.35,0,0.08075758,81.896,OUT045,2,1,1,878.856,11,Food,1.0010958910214347,7
FDT22,10.395,0,0.112271498,58.222,OUT049,1,0,1,659.142,14,Food,0.923723834837091,9
FDX26,17.7,0,0.153741385,182.6292,OUT019,2,0,0,182.4292,28,Food,1.5256483439637873,4
FDG45,8.1,0,0.127929521,211.4902,OUT013,0,2,1,3610.6334,26,Food,1.010301253083257,1
FDD44,8.05,2,0.07838564,256.4646,OUT035,2,1,1,5153.292,9,Food,1.0144807760434214,6
FDS15,9.195,2,0.078502143,108.7596,OUT017,2,1,1,2588.6304,6,Food,0.8796766108393334,2
FDL51,20.7,2,0.047684831,212.5876,OUT018,1,2,2,1286.3256,4,Food,0.9260469369243419,3
FDL32,15.7,2,0.123159656,110.1544,OUT017,2,1,1,1230.3984,6,Food,0.863735223691568,2
FDZ07,15.1,2,0.0885665866,60.2194,OUT027,1,2,3,1733.7432,28,Food,0.8333333333333333,5
NCW53,18.35,Non-Edible,0.053392944,193.8162,OUT019,2,0,0,384.8324,28,Non-Consumable,1.6148105940116724,4
NCA54,16.5,Non-Edible,0.036715907,180.0318,OUT045,2,1,1,3969.4996,11,Non-Consumable,0.931517931714864,7
FDX09,9.0,0,0.065236932,176.437,OUT035,2,1,1,7763.228,9,Food,0.874563394680026,6
FDO51,6.785,2,0.041947547,41.2112,OUT013,0,2,1,809.6128,26,Food,0.9322695625199416,1
FDW49,19.5,0,0.082888496,178.6002,OUT018,1,2,2,1253.7014,4,Food,0.8751151865398344,3
FDB27,7.575,0,0.055390121,195.2768,OUT046,2,0,1,5715.2272,16,Food,0.9296325978263722,8
FDF45,18.2,2,0.012194556,57.7904,OUT013,0,2,1,1464.76,26,Food,0.9982383664312836,1
FDV02,16.75,0,0.060495243,169.8106,OUT013,0,2,1,3251.1014,26,Food,0.9982383441151242,1
FDY28,7.47,2,0.1180156103,214.3218,OUT035,2,1,1,4274.436,9,Food,0.7692307692307692,6
FDX31,20.35,2,0.014753811,231.7958,OUT027,1,2,3,5375.0034,28,Food,0.955498585160083,5
FDR43,18.2,0,0.160707489,38.019,OUT027,1,2,3,1318.284,28,Food,0.9251308169031855,5
FDP51,13.85,2,0.085622362,119.4124,OUT018,1,2,2,2251.7356,4,Food,0.9260469309387508,3
FDL52,6.635,2,0.046350909,37.4506,OUT017,2,1,1,1176.4686,6,Food,0.876294200914016,2
FDR44,6.11,2,0.102920886,130.4968,OUT046,2,0,1,3523.4136,16,Food,1.0115581199235941,8
FDB34,15.25,0,0.026604781,86.2198,OUT035,2,1,1,610.5386,9,Food,0.9294568127691746,6
FDC50,15.85,0,0.1423987709,96.4094,OUT035,2,1,1,1237.7222,9,Food,0.9090909090909092,6
FDT57,15.2,0,0.031860325,235.1248,OUT010,2,2,0,474.0496,15,Food,1.556014408891573,0
FDP22,14.65,2,0.086892962375,52.6666,OUT027,1,2,3,717.7324,28,Food,0.8888888888888887,5
DRE49,20.75,0,0.021250002,150.5024,OUT046,2,0,1,2580.6408,16,Drinks,0.9580239938387697,8
FDM40,10.195,0,0.159936948,143.2154,OUT046,2,0,1,2552.6772,16,Food,0.9336543455963905,8
FDY32,7.605,0,0.129503146,164.021,OUT045,2,1,1,3914.904,11,Food,0.8765027637765352,7
FDW07,18.0,2,0.142688846,88.5514,OUT046,2,0,1,796.9626,16,Food,0.9296326043427873,8
FDU02,13.35,0,0.179484411,228.9352,OUT019,2,0,0,916.1408,28,Food,1.6148105891184128,4
NCF18,18.35,Non-Edible,0.089163056,191.3504,OUT045,2,1,1,3259.7568,11,Non-Consumable,0.8765027699266137,7
FDQ56,6.59,0,0.105761491,84.8908,OUT049,1,0,1,1677.816,14,Food,0.9310779325912563,9
FDN58,13.8,2,0.056960814,230.0984,OUT049,1,0,1,3707.1744,14,Food,1.0006230418748632,9
FDG35,21.2,2,0.00704098,173.5738,OUT046,2,0,1,2954.1546,16,Food,0.9500107615087963,8
FDY34,10.5,2,0.011026594,166.4842,OUT018,1,2,2,2652.5472,4,Food,0.9260469641598147,3
NCE19,8.97,Non-Edible,0.093203257,52.7956,OUT045,2,1,1,1037.3164,11,Non-Consumable,0.8765027703793806,7
NCK31,10.895,Non-Edible,0.026916794,50.9666,OUT027,1,2,3,717.7324,28,Non-Consumable,0.8704928760170246,5
NCJ29,10.6,Non-Edible,0.035264298,86.1224,OUT045,2,1,1,426.112,11,Non-Consumable,1.0010958868351911,7
FDT59,13.65,0,0.015908424,231.1668,OUT035,2,1,1,6911.004,9,Food,0.8714000227893407,6
NCX41,19.0,Non-Edible,0.017719277,211.0244,OUT046,2,0,1,3811.0392,16,Non-Consumable,0.9316059519298623,8
FDU45,15.6,2,0.035334201,115.3518,OUT027,1,2,3,2277.036,28,Food,0.8704928661478027,5
FDW24,6.8,0,0.065652494,48.9034,OUT019,2,0,0,48.6034,28,Food,1.531537196857463,4
FDF22,6.865,0,0.056919038,212.8218,OUT049,1,0,1,5770.4886,14,Food,0.8760887558847796,9
FDM60,10.8,2,0.048143292,40.2138,OUT046,2,0,1,690.4346,16,Food,0.8839584619254388,8
FDR02,16.7,0,0.022047313,110.2886,OUT013,0,2,1,1890.2062,26,Food,0.8740008585994037,1
DRP35,18.85,0,0.090427268,126.2336,OUT027,1,2,3,3195.84,28,Drinks,0.9178236827838395,5
FDS48,15.15,0,0.027779254,150.1708,OUT046,2,0,1,1504.708,16,Food,0.8838420639611617,8
NCZ42,10.5,Non-Edible,0.0110151222,238.3248,OUT010,2,2,0,711.0744,15,Non-Consumable,0.9090909090909091,0
FDZ38,17.6,0,0.008033611,174.2422,OUT018,1,2,2,4311.055,4,Food,0.9260469126835954,3
FDH19,19.35,0,0.033088472,175.4738,OUT046,2,0,1,521.3214,16,Food,0.922289916890752,8
NCB55,15.7,Non-Edible,0.160663021,59.4562,OUT046,2,0,1,829.5868,16,Non-Consumable,0.9222899135872047,8
FDC15,18.1,0,0.178975721,155.5288,OUT017,2,1,1,1571.288,6,Food,0.9348909866798593,2
FDF11,10.195,2,0.017627888,239.6538,OUT035,2,1,1,2403.538,9,Food,0.9323494986017232,6
FDW35,10.6,0,0.0194158,41.6454,OUT019,2,0,0,83.8908,28,Food,1.614810559526755,4
FDB44,6.655,0,0.016993225,211.0586,OUT045,2,1,1,844.2344,11,Food,0.9355478391514908,7
NCC06,19.0,Non-Edible,0.027139013,127.3336,OUT017,2,1,1,2940.1728,6,Non-Consumable,0.8796766224842144,2
FDR04,7.075,0,0.03777249,98.0068,OUT010,2,2,0,291.6204,15,Food,1.5624609023684344,0
FDB17,13.15,0,0.036746479,181.2976,OUT045,2,1,1,3259.7568,11,Food,0.8765027639710461,7
FDW43,20.1,2,0.022460102,226.8036,OUT049,1,0,1,3415.554,14,Food,0.9237238474158257,9
FDA27,20.35,2,0.0300831227777777,256.7672,OUT018,1,2,2,5624.6784,4,Food,0.8999999999999979,3
NCU41,18.85,Non-Edible,0.05213575,190.1846,OUT049,1,0,1,6687.961,14,Non-Consumable,0.9310779305690107,9
FDY56,16.35,2,0.062508438,227.1062,OUT049,1,0,1,5642.655,14,Food,0.8760887693206123,9
FDV39,11.3,0,0.007309544,196.2426,OUT018,1,2,2,4943.565,4,Food,1.015678797046737,3
FDN32,17.5,0,0.015623754,182.6266,OUT018,1,2,2,3135.2522,4,Food,0.942847993652993,3
FDW07,18.0,2,0.142978223,87.4514,OUT045,2,1,1,796.9626,11,Food,0.9315179254571433,7
FDZ27,7.935,0,0.017191055,51.535,OUT045,2,1,1,848.895,11,Food,1.0136095734647725,7
FDW23,5.765,0,0.143592939,37.3164,OUT019,2,0,0,38.6164,28,Food,1.614810595288302,4
FDU01,20.25,2,0.011995271,184.5924,OUT046,2,0,1,4997.4948,16,Food,0.9995734243601702,8
FDF10,15.5,2,0.15717236,149.1418,OUT049,1,0,1,588.5672,14,Food,1.016962051729763,9
DRH03,17.25,0,0.061393095,91.812,OUT019,2,0,0,372.848,28,Drinks,1.5250621182142547,4
FDW27,5.86,2,0.264124669,155.7314,OUT019,2,0,0,155.1314,28,Food,1.6203130022285033,4
DRI13,15.35,0,0.020310046,218.0508,OUT013,0,2,1,3038.7112,26,Drinks,0.9982383357315758,1
NCR05,10.1,Non-Edible,0.054630834,200.2084,OUT046,2,0,1,1587.2672,16,Non-Consumable,0.9222899128077084,8
FDB29,16.7,2,0.052517969,115.4176,OUT045,2,1,1,687.1056,11,Food,1.0010958988099756,7
FDL51,20.7,2,0.047565208,213.4876,OUT049,1,0,1,1929.4884,14,Food,0.9237238394022872,9
FDB11,16.0,0,0.060797393,223.8404,OUT013,0,2,1,3600.6464,26,Food,0.928858980882198,1
FDI35,14.0,0,0.041291169,180.7634,OUT046,2,0,1,2181.1608,16,Food,0.9990697469824061,8
FDX08,12.85,0,0.022604051,181.4318,OUT046,2,0,1,3428.2042,16,Food,0.8747287777081005,8
FDP59,20.85,2,0.056580228,105.6648,OUT045,2,1,1,623.1888,11,Food,0.8765027666904378,7
NCJ18,12.35,Non-Edible,0.164196823,120.5124,OUT049,1,0,1,2133.2232,14,Non-Consumable,0.8760887602309926,9
FDJ41,6.85,0,0.022976497,261.6594,OUT018,1,2,2,3401.5722,4,Food,0.8782920604180156,3
FDU08,10.3,0,0.027310252,101.0042,OUT035,2,1,1,1289.6546,9,Food,0.9988808322023335,6
FDS09,8.895,2,0.141975462,49.6008,OUT019,2,0,0,50.6008,28,Food,1.6148105851577195,4
DRH15,8.775,0,0.1069699491111111,45.9428,OUT013,0,2,1,790.9704,26,Drinks,0.9,1
NCV17,18.85,Non-Edible,0.01619866,129.2626,OUT017,2,1,1,3147.9024,6,Non-Consumable,1.020828648671051,2
NCO54,19.5,Non-Edible,0.014205168,56.7614,OUT027,1,2,3,2486.763,28,Non-Consumable,0.8704928955597795,5
FDE24,14.85,0,0.09344495,141.0812,OUT035,2,1,1,1139.8496,9,Food,0.8745633872501551,6
FDH53,20.5,2,0.019199733,84.3592,OUT046,2,0,1,1816.3024,16,Food,0.9593343594849945,8
FDZ13,7.84,2,0.154120252,51.935,OUT018,1,2,2,199.74,4,Food,0.9367570442202823,3
FDW28,18.25,0,0.089004389,196.7452,OUT045,2,1,1,978.726,11,Food,0.9349382549123627,7
FDU46,10.3,2,0.011117041,85.854,OUT013,0,2,1,2683.174,26,Food,0.9288589573356442,1
NCE43,12.5,Non-Edible,0.103422709,169.9448,OUT035,2,1,1,2897.5616,9,Non-Consumable,0.8745633938860053,6
FDS26,20.35,0,0.089035961,260.5594,OUT027,1,2,3,9158.079,28,Food,0.9251308140582327,5
FDB14,20.25,2,0.102723919,93.212,OUT046,2,0,1,1957.452,16,Food,0.9390228302230038,8
DRB48,16.75,2,0.024733134,40.2822,OUT027,1,2,3,1296.3126,28,Drinks,0.9285276915176451,5
NCC42,15.0,Non-Edible,0.044871033,140.3838,OUT013,0,2,1,2528.7084,26,Non-Consumable,0.9288589970658341,1
FDQ20,8.325,0,0.029760052,38.7138,OUT013,0,2,1,284.2966,26,Food,0.9288589736525783,1
FDA13,15.85,0,0.078999287,38.6506,OUT017,2,1,1,759.012,6,Food,0.8796766122803622,2
FDZ15,13.1,0,0.020870744,117.3782,OUT046,2,0,1,1787.673,16,Food,0.924814933511811,8
NCV42,6.26,Non-Edible,0.031599715,111.3228,OUT017,2,1,1,2431.5016,6,Non-Consumable,0.8796766163786734,2
DRI51,17.25,0,0.042413704,173.1764,OUT018,1,2,2,4466.1864,4,Drinks,0.9370657471885986,3
FDO28,5.765,0,0.072284689,119.9098,OUT035,2,1,1,2048.6666,9,Food,0.9250903078390544,6
NCS54,13.6,Non-Edible,0.009984847,175.437,OUT013,0,2,1,1940.807,26,Non-Consumable,0.9288590174341235,1
FDH16,10.5,0,0.052852621,88.783,OUT017,2,1,1,2067.309,6,Food,0.9348909930181465,2
FDG24,7.975,0,0.014660821,85.125,OUT045,2,1,1,2663.2,11,Food,1.001095877413661,7
FDR52,12.65,2,0.076354362,192.1846,OUT018,1,2,2,1146.5076,4,Food,0.8782920645590816,3
NCH06,12.3,Non-Edible,0.076709639,247.846,OUT045,2,1,1,3448.844,11,Non-Consumable,0.931517920553473,7
FDA36,5.985,0,0.005677876,184.8924,OUT045,2,1,1,1665.8316,11,Food,0.9241604215632231,7
FDU56,16.85,0,0.033379831125,184.7266,OUT027,1,2,3,8114.7704,28,Food,0.7999999999999999,5
FDT09,15.15,2,0.012282366,132.5284,OUT049,1,0,1,1713.7692,14,Food,0.8727201070006244,9
FDU25,12.35,0,0.026681262,56.4246,OUT046,2,0,1,810.9444,16,Food,0.9990697632619957,8
FDK41,14.3,0,0.127541722,84.9224,OUT046,2,0,1,1193.1136,16,Food,0.8747287933272359,8
NCT54,8.695,Non-Edible,0.119513002,93.4094,OUT035,2,1,1,856.8846,9,Non-Consumable,1.0113668433687204,6
FDV51,16.35,0,0.054463442,163.8842,OUT010,2,2,0,165.7842,15,Food,1.5560144020548121,0
FDM24,6.135,2,0.0764999272222222,151.3366,OUT045,2,1,1,1057.9562,11,Food,0.8999999999999998,7
NCO30,19.5,Non-Edible,0.015756784,185.0608,OUT045,2,1,1,2205.1296,11,Non-Consumable,0.8732022214462632,7
FDQ45,9.5,2,0.010907967,182.3608,OUT013,0,2,1,2940.1728,26,Food,0.9509046148251916,1
DRK59,8.895,0,0.07543556,235.8616,OUT035,2,1,1,3046.7008,9,Drinks,0.9599666258089274,6
FDW28,18.25,0,0.0856783318888888,196.8452,OUT046,2,0,1,3327.6684,16,Food,0.8999999999999992,8
FDC02,21.35,0,0.115194717,258.3278,OUT010,2,2,0,520.6556,15,Food,1.556014390899559,0
FDR21,19.7,0,0.066922802,174.837,OUT035,2,1,1,2999.429,9,Food,0.8745633870868208,6
FDN48,13.35,0,0.064636203,90.0804,OUT027,1,2,3,2113.2492,28,Food,0.8704928773884022,5
FDT44,16.6,0,0.103195401,117.8466,OUT045,2,1,1,942.7728,11,Food,1.0010958887026573,7
FDX14,13.1,0,0.13121032,74.0354,OUT019,2,0,0,75.2354,28,Food,1.614810595495717,4
FDH57,10.895,0,0.035747522,133.6284,OUT046,2,0,1,1581.9408,16,Food,0.874728784692619,8
FDH28,15.85,2,0.192650072,37.4506,OUT019,2,0,0,37.9506,28,Food,1.5250621142051157,4
